,InchiKey,ClassyFire compound kingdom,SMILES,both same,SMILES with metal ions removed,Status,Dataset
110,BIWJNBZANLAXMG-YQELWRJZSA-N,Organic compounds,ClC1CC2C(C1Cl)[C@@]1(C([C@@]2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,True,ClC1CC2C(C1Cl)[C@@]1(C([C@@]2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,1,CCRIS
111,BIXZHMJUSMUDOQ-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1cc(Cl)c(c(c1)Cl)N,True,[O-][N+](=O)c1cc(Cl)c(c(c1)Cl)N,0,CPDBAS
112,BJHIKXHVCXFQLS-UYFOZJQFSA-N,Organic compounds,OC[C@H]([C@H]([C@@H](C(=O)CO)O)O)O,True,OC[C@H]([C@H]([C@@H](C(=O)CO)O)O)O,0,CCRIS
113,BJIOGJUNALELMI-ONEGZZNKSA-N,Organic compounds,C/C=C/c1ccc(c(c1)OC)O,True,C/C=C/c1ccc(c(c1)OC)O,1,CCRIS
114,BJNBRIBHKLJMAG-ARJAWSKDSA-N,Organic compounds,[O-]/[N+](=N\CO)/C,True,[O-]/[N+](=N\CO)/C,1,CCRIS
115,BJQHLKABXJIVAM-UHFFFAOYSA-N,Organic compounds,CCCCC(COC(=O)c1ccccc1C(=O)OCC(CCCC)CC)CC,True,CCCCC(COC(=O)c1ccccc1C(=O)OCC(CCCC)CC)CC,1,CCRIS
116,BJUPUKIYTMVLCW-ONNFQVAWSA-N,Organic compounds,[O-][N+](=O)c1ccc(o1)/C=N/N1CC(NC1=O)C,True,[O-][N+](=O)c1ccc(o1)/C=N/N1CC(NC1=O)C,1,CPDB
117,BLFLLBZGZJTVJG-UHFFFAOYSA-N,Organic compounds,CCOC(=O)c1ccc(cc1)N,True,CCOC(=O)c1ccc(cc1)N,1,CPDB
118,BLFQGGGGFNSJKA-XHXSRVRCSA-N,Organic compounds,CN[C@H]1CC[C@H](c2c1cccc2)c1ccc(c(c1)Cl)Cl.Cl,True,CN[C@H]1CC[C@H](c2c1cccc2)c1ccc(c(c1)Cl)Cl.Cl,0,CPDBAS
119,BLQOLXMZXQXGOL-UHFFFAOYSA-N,Organic compounds,CCS(=O)(=O)c1ccc(c2c1cccc2)S(=O)(=O)N,True,CCS(=O)(=O)c1ccc(c2c1cccc2)S(=O)(=O)N,1,CCRIS
120,BLVHWJCLSMYFMT-UHFFFAOYSA-N,Organic compounds,Cc1cccc2c1c1ccc3c(c1cc2)cccc3,True,Cc1cccc2c1c1ccc3c(c1cc2)cccc3,0,IARC
121,BLXVTZPGEOGTGG-UHFFFAOYSA-N,Organic compounds,CCCCCCCCCc1ccc(cc1)OCCOCCO,True,CCCCCCCCCc1ccc(cc1)OCCOCCO,0,CPDBAS
122,BLYXNIHKOMELAP-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1ccc2c3c1ccc1c3c(cc2)ccc1[N+](=O)[O-],True,[O-][N+](=O)c1ccc2c3c1ccc1c3c(cc2)ccc1[N+](=O)[O-],1,CCRIS
123,BMIAHKYKCHRGBA-UHFFFAOYSA-N,Organic compounds,c1cc2c3c(c1)c1ccccc1c1c3c(c3c2cccc3)ccc1,True,c1cc2c3c(c1)c1ccccc1c1c3c(c3c2cccc3)ccc1,0,IARC
124,BMKDZUISNHGIBY-UHFFFAOYSA-N,Organic compounds,O=C1NC(=O)CN(C1)CC(N1CC(=O)NC(=O)C1)C,True,O=C1NC(=O)CN(C1)CC(N1CC(=O)NC(=O)C1)C,1,CPDBAS
125,BMTAFVWTTFSTOG-UHFFFAOYSA-N,Organic compounds,CCSC(=O)N(CC(C)C)CC(C)C,True,CCSC(=O)N(CC(C)C)CC(C)C,0,CCRIS
126,BMWPPNAUMLRKML-UHFFFAOYSA-N,Organic compounds,ClC(C#N)Br,True,ClC(C#N)Br,0,IARC
127,BNHYCMHBSMDSNY-UHFFFAOYSA-N,Organic compounds,Cc1ccc2c(c1)c1nc3ccccc3c3n1c(n2)c1ccccc1n3,True,Cc1ccc2c(c1)c1nc3ccccc3c3n1c(n2)c1ccccc1n3,1,CCRIS
128,BONORRGKLJBGRV-UHFFFAOYSA-N,Organic compounds,CN(CCN(c1ccccn1)Cc1cccs1)C.Cl,True,CN(CCN(c1ccccn1)Cc1cccs1)C.Cl,1,CPDBAS
129,BOQCPFGCIYLAGN-UHFFFAOYSA-N,Organic compounds,Oc1cc([N+](=O)[O-])c2c3c1ccc1c3c(cc2)ccc1,True,Oc1cc([N+](=O)[O-])c2c3c1ccc1c3c(cc2)ccc1,0,CCRIS
130,BOSMZFBHAYFUBJ-UHFFFAOYSA-N,Organic compounds,Cc1ccc(cc1)OP(=O)(Oc1ccc(cc1)C)Oc1ccc(cc1)C,True,Cc1ccc(cc1)OP(=O)(Oc1ccc(cc1)C)Oc1ccc(cc1)C,0,CPDBAS
131,BOUGCJDAQLKBQH-UHFFFAOYSA-N,Organic compounds,FC(C(F)(F)F)Cl,True,FC(C(F)(F)F)Cl,0,CCRIS
132,BOXSVZNGTQTENJ-UHFFFAOYSA-L,Organic compounds,CCCCN(C(=S)[S-])CCCC.CCCCN(C(=S)[S-])CCCC.[Zn+2],False,CCCCN(C(=S)[S-])CCCC.CCCCN(C(=S)[S-])CCCC,0,CPDBAS
133,BPSIOYPQMFLKFR-UHFFFAOYSA-N,Organic compounds,CO[Si](CCCOCC1CO1)(OC)OC,True,CO[Si](CCCOCC1CO1)(OC)OC,0,CCRIS
134,BQCIDUSAKPWEOX-UHFFFAOYSA-N,Organic compounds,FC(=C)F,True,FC(=C)F,0,CCRIS
135,BQDAFHDHPLPCLC-UHFFFAOYSA-N,Organic compounds,COc1cc(N=Nc2ccccc2)ccc1N,True,COc1cc(N=Nc2ccccc2)ccc1N,1,CPDB
136,BQQUFAMSJAKLNB-UHFFFAOYSA-N,Organic compounds,O1C2C1C1C(C2)C2CC1C1C2O1,True,O1C2C1C1C(C2)C2CC1C1C2O1,0,CPDBAS
137,BQVOPWJSBBMGBR-UHFFFAOYSA-M,Organic compounds,COc1cccc2c1cc([N+](=O)[O-])c1c2c2OCOc2cc1C(=O)[O-].[Na+],False,COc1cccc2c1cc([N+](=O)[O-])c1c2c2OCOc2cc1C(=O)[O-],1,CPDBAS
138,BRHWSCIEJDCELY-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1c2ccccc2c2c(c1C)c1ccccc1cc2,True,[O-][N+](=O)c1c2ccccc2c2c(c1C)c1ccccc1cc2,1,CCRIS
139,BRLQWZUYTZBJKN-UHFFFAOYSA-N,Organic compounds,ClCC1CO1,True,ClCC1CO1,1,CCRIS
140,BRWIZMBXBAOCCF-UHFFFAOYSA-N,Organic compounds,NNC(=S)N,True,NNC(=S)N,0,CCRIS
141,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,Organic compounds,CC(=O)Oc1ccccc1C(=O)O,True,CC(=O)Oc1ccccc1C(=O)O,0,CPDBAS
142,BTAGRXWGMYTPBY-UHFFFAOYSA-N,Organic compounds,Clc1c(ccc(c1Cl)Cl)c1ccc(c(c1Cl)Cl)Cl,True,Clc1c(ccc(c1Cl)Cl)c1ccc(c(c1Cl)Cl)Cl,1,CPDBAS
143,BTDQXGUEVVTAMD-UHFFFAOYSA-N,Organic compounds,NC(=O)OCCO,True,NC(=O)OCCO,1,CCRIS
144,BTJIUGUIPKRLHP-UHFFFAOYSA-N,Organic compounds,Oc1ccc(cc1)[N+](=O)[O-],True,Oc1ccc(cc1)[N+](=O)[O-],0,CCRIS
145,BTLXPCBPYBNQNR-UHFFFAOYSA-N,Organic compounds,Oc1cccc2c1C(=O)c1ccccc1C2=O,True,Oc1cccc2c1C(=O)c1ccccc1C2=O,1,CCRIS
146,BTVBCAKHMZHLFR-UHFFFAOYSA-N,Organic compounds,c1ccc2c(c1)ccc1c2nc2c(c1)ccc1c2cccc1,True,c1ccc2c(c1)ccc1c2nc2c(c1)ccc1c2cccc1,1,CCRIS
147,BULVZWIRKLYCBC-UHFFFAOYSA-N,Organic compounds,CCOP(=S)(OCC)SCSCC,True,CCOP(=S)(OCC)SCSCC,0,USEPA
148,BUXVIXBGMQXWGT-UHFFFAOYSA-N,Organic compounds,Nc1ccc2c(n1)n1ccccc1n2,True,Nc1ccc2c(n1)n1ccccc1n2,1,CCRIS
149,BUYMVQAILCEWRR-UHFFFAOYSA-N,Organic compounds,COP(=O)(OC)OC(C(Cl)(Cl)Br)Br,True,COP(=O)(OC)OC(C(Cl)(Cl)Br)Br,0,USEPA
150,BWHOZHOGCMHOBV-BQYQJAHWSA-N,Organic compounds,CC(=O)/C=C/C1=CC=CC=C1,True,CC(=O)/C=C/C1=CC=CC=C1,0,NPT
151,BWKOZPVPARTQIV-UHFFFAOYSA-N,Organic compounds,OC(=O)C(CC(=O)O)(CC(=O)O)O.N,True,OC(=O)C(CC(=O)O)(CC(=O)O)O.N,0,CPDB
152,BWLVSYUUKOQICP-UHFFFAOYSA-N,Organic compounds,Cc1ccccc1N=Nc1c(N)ccc2c1cccc2,True,Cc1ccccc1N=Nc1c(N)ccc2c1cccc2,0,IARC
153,BXCWUHLEFQDLCY-UHFFFAOYSA-N,Organic compounds,CNc1ccc(cc1)N.Cl.Cl,True,CNc1ccc(cc1)N.Cl.Cl,0,CCRIS
154,BXFOFFBJRFZBQZ-GOLADLMOSA-N,Organic compounds,CC(CC(=O)O[C@H]1C[C@@]2(COC(=O)C)[C@@H](C=C1C)O[C@H]1C3([C@]2(C)[C@H](OC(=O)C)[C@H]1O)CO3)C,True,CC(CC(=O)O[C@H]1C[C@@]2(COC(=O)C)[C@@H](C=C1C)O[C@H]1C3([C@]2(C)[C@H](OC(=O)C)[C@H]1O)CO3)C,1,CPDBAS
155,BXIXXXYDDJVHDL-UHFFFAOYSA-N,Organic compounds,Clc1ccc(c(c1)N)N,True,Clc1ccc(c(c1)N)N,1,CCRIS
156,BXJBQIRUMHGZCB-BQJUDKOJSA-N,Organic compounds,O[C@@H]1[C@@H](O)[C@@H]2O[C@@H]2c2c1ccc1c2nc2c(c1)ccc1c2cccc1,True,O[C@@H]1[C@@H](O)[C@@H]2O[C@@H]2c2c1ccc1c2nc2c(c1)ccc1c2cccc1,1,CCRIS
157,BXJBQIRUMHGZCB-IVAOSVALSA-N,Organic compounds,O[C@H]1[C@H](O)[C@H]2O[C@H]2c2c1ccc1c2nc2c(c1)ccc1c2cccc1,True,O[C@H]1[C@H](O)[C@H]2O[C@H]2c2c1ccc1c2nc2c(c1)ccc1c2cccc1,1,CCRIS
158,BXJBQIRUMHGZCB-JSXRDJHFSA-N,Organic compounds,O[C@@H]1[C@@H](O)[C@H]2O[C@H]2c2c1ccc1c2nc2c(c1)ccc1c2cccc1,True,O[C@@H]1[C@@H](O)[C@H]2O[C@H]2c2c1ccc1c2nc2c(c1)ccc1c2cccc1,0,CCRIS
159,BXJBQIRUMHGZCB-MHTWAQMVSA-N,Organic compounds,O[C@H]1[C@H](O)[C@@H]2O[C@@H]2c2c1ccc1c2nc2c(c1)ccc1c2cccc1,True,O[C@H]1[C@H](O)[C@@H]2O[C@@H]2c2c1ccc1c2nc2c(c1)ccc1c2cccc1,1,CCRIS
160,BXKKQFGRMSOANI-UHFFFAOYSA-N,Organic compounds,CC1(CC(OC2=C1C=CC(=C2)OC3=CC=C(C=C3)NC(=O)N(C)OC)(C)OC)C,True,CC1(CC(OC2=C1C=CC(=C2)OC3=CC=C(C=C3)NC(=O)N(C)OC)(C)OC)C,0,USEPA
161,BXNANOICGRISHX-UHFFFAOYSA-N,Organic compounds,CCOP(=S)(Oc1ccc2c(c1)oc(=O)c(c2C)Cl)OCC,True,CCOP(=S)(Oc1ccc2c(c1)oc(=O)c(c2C)Cl)OCC,0,CCRIS
162,BXYPVKMROLGXJI-JTQLQIEISA-N,Organic compounds,O=NN1CCCC[C@H]1c1cccnc1,True,O=NN1CCCC[C@H]1c1cccnc1,1,CCRIS
163,BXZSKDOPGDPDEG-UHFFFAOYSA-N,Organic compounds,COc1cccc2c1[nH]c(cc2=O)C(=O)O,True,COc1cccc2c1[nH]c(cc2=O)C(=O)O,1,CHEBI
164,BXZVVICBKDXVGW-NKWVEPMBSA-N,Organic compounds,OC[C@@H]1CC[C@@H](O1)n1cnc2c1nc[nH]c2=O,True,OC[C@@H]1CC[C@@H](O1)n1cnc2c1nc[nH]c2=O,0,IARC
165,BYZLOSWIISDMQY-UHFFFAOYSA-N,Organic compounds,O=CN(C(=O)[NH2+]CC)CCN(C)C.[O-]N=O,True,O=CN(C(=O)[NH2+]CC)CCN(C)C.[O-]N=O,1,CCRIS
166,BZCXQYVNASLLQO-UHFFFAOYSA-N,Organic compounds,c1cc2ccc3c4c2c(c1)cc1c4c(C=C1)cc3,True,c1cc2ccc3c4c2c(c1)cc1c4c(C=C1)cc3,1,CCRIS
167,BZHJMEDXRYGGRV-UHFFFAOYSA-N,Organic compounds,ClC=C,True,ClC=C,1,CPDBAS
168,BZXUQIDKDGGYPB-UHFFFAOYSA-N,Organic compounds,COP(=O)(N1CCOCC1)OC,True,COP(=O)(N1CCOCC1)OC,1,CPDBAS
169,CAHQGWAXKLQREW-UHFFFAOYSA-N,Organic compounds,ClC(c1ccccc1)Cl,True,ClC(c1ccccc1)Cl,0,CCRIS
170,CATMPQFFVNKDEY-DGCLKSJQSA-N,Organic compounds,O=C(N[C@@H](C(=O)O)Cc1c[nH]c2c1cccc2)CC[C@H](C(=O)O)N,True,O=C(N[C@@H](C(=O)O)Cc1c[nH]c2c1cccc2)CC[C@H](C(=O)O)N,0,CCRIS
171,CAUBWLYZCDDYEF-UHFFFAOYSA-N,Organic compounds,CN(C(=O)OCC)N=O,True,CN(C(=O)OCC)N=O,1,CCRIS
172,CAVQBDOACNULDN-KHFUBBAMSA-N,Organic compounds,OS(=O)(=O)O.CN[C@H]([C@@H](c1ccccc1)O)C.CN[C@H]([C@@H](c1ccccc1)O)C,True,OS(=O)(=O)O.CN[C@H]([C@@H](c1ccccc1)O)C.CN[C@H]([C@@H](c1ccccc1)O)C,0,CCRIS
173,CAWXEEYDBZRFPE-UHFFFAOYSA-N,Organic compounds,O=c1nc(N(C)C)n(c(=O)n1C1CCCCC1)C,True,O=c1nc(N(C)C)n(c(=O)n1C1CCCCC1)C,0,CCRIS
174,CBCKQZAAMUWICA-UHFFFAOYSA-N,Organic compounds,Nc1ccc(cc1)N,True,Nc1ccc(cc1)N,0,IARC
175,CBEQULMOCCWAQT-WOJGMQOQSA-N,Organic compounds,Cc1ccc(cc1)/C(=C\CN1CCCC1)/c1ccccn1,True,Cc1ccc(cc1)/C(=C\CN1CCCC1)/c1ccccn1,0,CCRIS
176,CBUUEFWOBXCWEO-UHFFFAOYSA-N,Organic compounds,NCCc1ccc(cc1N=O)C,True,NCCc1ccc(cc1N=O)C,1,CPDB
177,CCSLOEMFOMJAFM-UHFFFAOYSA-N,Organic compounds,CCCCCCCCN(N=O)C,True,CCCCCCCCN(N=O)C,1,CCRIS
178,CCTMZRHJDTTZRF-UHFFFAOYSA-N,Organic compounds,CCCCCCCCCCCCCCN(N=O)C,True,CCCCCCCCCCCCCCN(N=O)C,1,CCRIS
179,CDCHDCWJMGXXRH-UHFFFAOYSA-N,Organic compounds,Clc1ccc2c(c1)C(=NCc1n2cnn1)c1ccccc1,True,Clc1ccc2c(c1)C(=NCc1n2cnn1)c1ccccc1,0,CCRIS
180,CEAIOKFZXJMDAS-UHFFFAOYSA-N,Organic compounds,O=NN1CCN(CC1)C,True,O=NN1CCN(CC1)C,1,CCRIS
181,CEQFOVLGLXCDCX-UHFFFAOYSA-N,Organic compounds,CN(c1ccc(cc1)N=Nc1ccccc1C(=O)O)C,True,CN(c1ccc(cc1)N=Nc1ccccc1C(=O)O)C,0,IARC
182,CEZCCHQBSQPRMU-UHFFFAOYSA-L,Organic compounds,COc1cc(c(cc1N=Nc1c(O)ccc2c1ccc(c2)S(=O)(=O)[O-])C)S(=O)(=O)[O-].[Na+].[Na+],False,COc1cc(c(cc1N=Nc1c(O)ccc2c1ccc(c2)S(=O)(=O)[O-])C)S(=O)(=O)[O-],0,CCRIS
183,CFBYEGUGFPZCNF-UHFFFAOYSA-N,Organic compounds,COc1ccccc1[N+](=O)[O-],True,COc1ccccc1[N+](=O)[O-],1,CPDBAS
184,CFQAMEDTKHNQTP-UHFFFAOYSA-N,Organic compounds,CCOC(=O)c1cc2cc3ccoc3cc2oc1=O,True,CCOC(=O)c1cc2cc3ccoc3cc2oc1=O,0,IARC
185,CFRFHWQYWJMEJN-UHFFFAOYSA-N,Organic compounds,Nc1ccc2c(c1)Cc1c2cccc1,True,Nc1ccc2c(c1)Cc1c2cccc1,1,CCRIS
186,CFXQEHVMCRXUSD-UHFFFAOYSA-N,Organic compounds,ClCC(CCl)Cl,True,ClCC(CCl)Cl,1,CCRIS
187,CGIBCVBDFUTMPT-RMKNXTFCSA-N,Organic compounds,COc1ccc(cc1)/C=C/C(=O)c1c(O)cc(cc1OC)OC,True,COc1ccc(cc1)/C=C/C(=O)c1c(O)cc(cc1OC)OC,1,Selleck_Chem
188,CGIGDMFJXJATDK-UHFFFAOYSA-N,Organic compounds,COc1ccc2c(c1)c(CC(=O)O)c(n2C(=O)c1ccc(cc1)Cl)C,True,COc1ccc2c(c1)c(CC(=O)O)c(n2C(=O)c1ccc(cc1)Cl)C,1,CPDB
189,CHJJGSNFBQVOTG-UHFFFAOYSA-N,Organic compounds,CN=C(N)N,True,CN=C(N)N,0,CPDB
190,CHNZFZQGTXDBFI-UHFFFAOYSA-N,Organic compounds,OC1Cc2c3c1c1ccc4c(c1cc3ccc2C)cccc4,True,OC1Cc2c3c1c1ccc4c(c1cc3ccc2C)cccc4,1,CCRIS
191,CHUGKEQJSLOLHL-UHFFFAOYSA-N,Organic compounds,OCC(CBr)(CBr)CO,True,OCC(CBr)(CBr)CO,1,CPDBAS
192,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,Organic compounds,OC[C@@H]([C@H]1OC(=O)C(=C1O)O)O,True,OC[C@@H]([C@H]1OC(=O)C(=C1O)O)O,0,CCRIS
193,CJAMAUFDXDSQLU-QPXUXIHVSA-N,Organic compounds,O[C@H]1[C@H](O)[C@@H]2O[C@@H]2c2c1cc1ccc3c4c1c2c1ccccc1c4ccc3,True,O[C@H]1[C@H](O)[C@@H]2O[C@@H]2c2c1cc1ccc3c4c1c2c1ccccc1c4ccc3,1,CCRIS
194,CJJXHKDWGQADHB-DPMBMXLASA-N,Organic compounds,OCC(CO)O.CCCCCC[C@H](C/C=C\CCCCCCCC(=O)O)O,True,OCC(CO)O.CCCCCC[C@H](C/C=C\CCCCCCCC(=O)O)O,0,CCRIS
195,CKAPSXZOOQJIBF-IDEBNGHGSA-N,Organic compounds,Cl[13c]1[13c](Cl)[13c](Cl)[13c]([13c]([13c]1Cl)Cl)Cl,True,Cl[13c]1[13c](Cl)[13c](Cl)[13c]([13c]([13c]1Cl)Cl)Cl,1,CHEBI
196,CKAPSXZOOQJIBF-UHFFFAOYSA-N,Organic compounds,Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,True,Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,1,CPDBAS
197,CKEUKHXGPKXTTF-UHFFFAOYSA-N,Organic compounds,O=Nc1ccc(cc1C)c1ccccc1C,True,O=Nc1ccc(cc1C)c1ccccc1C,1,CCRIS
198,CKJBUSARXRFUDR-UHFFFAOYSA-N,Organic compounds,Nc1ccc(cc1)n1c2ccccc2c2c1cncc2,True,Nc1ccc(cc1)n1c2ccccc2c2c1cncc2,1,CCRIS
199,CKNAQFVBEHDJQV-UHFFFAOYSA-N,Organic compounds,S=c1ssc(c1C)c1cnccn1,True,S=c1ssc(c1C)c1cnccn1,0,CPDBAS
200,CKOMXBHMKXXTNW-UHFFFAOYSA-N,Organic compounds,CNc1ncnc2c1[nH]cn2,True,CNc1ncnc2c1[nH]cn2,0,CPDBAS
201,CLJAWWBXVXWHFD-UHFFFAOYSA-N,Organic compounds,COC(=O)C(Oc1ccc(cc1)c1ccc(cc1)Cl)(C)C,True,COC(=O)C(Oc1ccc(cc1)c1ccc(cc1)Cl)(C)C,1,CCRIS
202,CLQMBPJKHLGMQK-UHFFFAOYSA-N,Organic compounds,CC(C)C1(C(=O)NC(=N1)C2=C(C=CC=N2)C(=O)O)C,True,CC(C)C1(C(=O)NC(=N1)C2=C(C=CC=N2)C(=O)O)C,0,USEPA
203,CMSMOCZEIVJLDB-UHFFFAOYSA-N,Organic compounds,ClCCN(P1(=O)NCCCO1)CCCl,True,ClCCN(P1(=O)NCCCO1)CCCl,1,IARC
204,CMXXUDSWGMGYLZ-UHFFFAOYSA-N,Organic compounds,NC(C(=O)O)Cc1cnc[nH]1.O.Cl,True,NC(C(=O)O)Cc1cnc[nH]1.O.Cl,0,CCRIS
205,CNCOEDDPFOAUMB-UHFFFAOYSA-N,Organic compounds,OCNC(=O)C=C,True,OCNC(=O)C=C,1,CPDBAS
206,CNHDIAIOKMXOLK-UHFFFAOYSA-N,Organic compounds,Oc1ccc(c(c1)C)O,True,Oc1ccc(c(c1)C)O,0,CPDB
207,CNWSQCLBDWYLAN-UHFFFAOYSA-N,Organic compounds,CCCCNC(=O)N,True,CCCCNC(=O)N,0,CPDBAS
208,CNXCLASNZDZCBC-UHFFFAOYSA-N,Organic compounds,O=NN(c1ccncc1)C,True,O=NN(c1ccncc1)C,0,CPDB
209,CNYGFPPAGUCRIC-UHFFFAOYSA-L,Organic compounds,C[N+](=C1C=CC(=C(c2ccc(cc2)N(C)C)c2ccccc2)C=C1)C.C[N+](=C1C=CC(=C(c2ccc(cc2)N(C)C)c2ccccc2)C=C1)C.OC(=O)C(=O)O.[O-]C(=O)C(=O)O.[O-]C(=O)C(=O)O,True,C[N+](=C1C=CC(=C(c2ccc(cc2)N(C)C)c2ccccc2)C=C1)C.C[N+](=C1C=CC(=C(c2ccc(cc2)N(C)C)c2ccccc2)C=C1)C.OC(=O)C(=O)O.[O-]C(=O)C(=O)O.[O-]C(=O)C(=O)O,0,IARC
210,COAJXCLTPGGDAJ-UHFFFAOYSA-N,Organic compounds,C=CCOc1ccccc1OCC(CNC(C)C)O.Cl,True,C=CCOc1ccccc1OCC(CNC(C)C)O.Cl,0,CPDBAS
211,COCNDHOPIHDTHK-BDEVDNDSSA-N,Organic compounds,COc1c([2H])c([2H])c2c(c1[2H])c(c([nH]2)[2H])C(C(=O)O)([2H])[2H],True,COc1c([2H])c([2H])c2c(c1[2H])c(c([nH]2)[2H])C(C(=O)O)([2H])[2H],1,CHEBI
212,COVZYZSDYWQREU-JAJFWILCSA-N,Organic compounds,CS(=O)(=O)OCCC(C(OS(=O)(=O)C)([2H])[2H])([2H])[2H],True,CS(=O)(=O)OCCC(C(OS(=O)(=O)C)([2H])[2H])([2H])[2H],1,CHEBI
213,CPJSUEIXXCENMM-UHFFFAOYSA-N,Organic compounds,CCOc1ccc(cc1)NC(=O)C,True,CCOc1ccc(cc1)NC(=O)C,1,CCRIS
214,CPTBDICYNRMXFX-UHFFFAOYSA-N,Organic compounds,CNNCc1ccc(cc1)C(=O)NC(C)C,True,CNNCc1ccc(cc1)C(=O)NC(C)C,1,CPDB
215,CPTIBDHUFVHUJK-NZYDNVMFSA-N,Organic compounds,CCNNC(=O)[C@H]1[C@H](CO)[C@@H](O)c2c([C@H]1c1cc(OC)c(c(c1)OC)OC)cc1c(c2)OCO1,True,CCNNC(=O)[C@H]1[C@H](CO)[C@@H](O)c2c([C@H]1c1cc(OC)c(c(c1)OC)OC)cc1c(c2)OCO1,0,CPDB
216,CPWKROHLZUZJCB-UHFFFAOYSA-N,Organic compounds,CCCCNNCCCC.Cl.Cl,True,CCCCNNCCCC.Cl.Cl,1,CPDBAS
217,CQBOBCAMYWRTNO-CFEYUBAXSA-N,Organic compounds,CC/C=C/C=C/C=C/C=C/C=C/OC[C@H](CO)O,True,CC/C=C/C=C/C=C/C=C/C=C/OC[C@H](CO)O,1,CCRIS
218,CQEYYJKEWSMYFG-UHFFFAOYSA-N,Organic compounds,CCCCOC(=O)C=C,True,CCCCOC(=O)C=C,0,CCRIS
219,CQIJHYPCKYZMIV-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1ccc2c3c1ccc1c3c(cc2)c2c(c1)cccc2,True,[O-][N+](=O)c1ccc2c3c1ccc1c3c(cc2)c2c(c1)cccc2,0,CCRIS
220,CQPFMGBJSMSXLP-UHFFFAOYSA-M,Organic compounds,Oc1ccc2c(c1N=Nc1ccc(cc1)S(=O)(=O)[O-])cccc2.[Na+],False,Oc1ccc2c(c1N=Nc1ccc(cc1)S(=O)(=O)[O-])cccc2,0,CCRIS
221,CRQQGFGUEAVUIL-UHFFFAOYSA-N,Organic compounds,N#Cc1c(Cl)c(C#N)c(c(c1Cl)Cl)Cl,True,N#Cc1c(Cl)c(C#N)c(c(c1Cl)Cl)Cl,1,CPDBAS
222,CRWHRMSWJOLABX-NXWCFRFGSA-N,Organic compounds,C/C=C\1/C[C@@H](C)[C@](O)(CO)C(=O)OCC2=CC[N+]3([C@]2([C@H](OC1=O)CC3)O)C,True,C/C=C\1/C[C@@H](C)[C@](O)(CO)C(=O)OCC2=CC[N+]3([C@]2([C@H](OC1=O)CC3)O)C,0,IARC
223,CSCFSVBKSFKSMX-UHFFFAOYSA-N,Organic compounds,O=NN(c1ccccc1)COC(=O)C,True,O=NN(c1ccccc1)COC(=O)C,1,CCRIS
224,CSHWQDPOILHKBI-UHFFFAOYSA-N,Organic compounds,c1cc2cccc3c2c(c1)c1cccc2c1c3ccc2,True,c1cc2cccc3c2c(c1)c1cccc2c1c3ccc2,0,IARC
225,CTENFNNZBMHDDG-UHFFFAOYSA-N,Organic compounds,NCCc1ccc(c(c1)O)O.Cl,True,NCCc1ccc(c(c1)O)O.Cl,0,CPDB
226,CTIQLGJVGNGFEW-UHFFFAOYSA-L,Organic compounds,[O-][N+](=O)c1cc([N+](=O)[O-])c2c(c1[O-])cc(cc2)S(=O)(=O)[O-].[Na+].[Na+],False,[O-][N+](=O)c1cc([N+](=O)[O-])c2c(c1[O-])cc(cc2)S(=O)(=O)[O-],0,CCRIS
227,CTKINSOISVBQLD-UHFFFAOYSA-N,Organic compounds,OCC1CO1,True,OCC1CO1,1,CCRIS
228,CTSLUCNDVMMDHG-UHFFFAOYSA-N,Organic compounds,CCC(n1c(=O)[nH]c(c(c1=O)Br)C)C,True,CCC(n1c(=O)[nH]c(c(c1=O)Br)C)C,1,CCRIS
229,CUARLQDWYSRQDF-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1ccc2c3c1cccc3CC2,True,[O-][N+](=O)c1ccc2c3c1cccc3CC2,1,CPDBAS
230,CULUWZNBISUWAS-UHFFFAOYSA-N,Organic compounds,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,True,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,1,CCRIS
